did,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
03004,2014-07-31 09:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-07-31 10:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-07-31 11:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-07-31 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-07-31 13:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-07-31 14:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-07-31 15:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-07-31 16:00:00,,37,,46,,2
03004,2014-07-31 17:00:00,,36,,49,,24
03004,2014-07-31 18:00:00,,35,,51,,2
03004,2014-07-31 19:00:00,,34,,55,,2
03004,2014-07-31 20:00:00,,33,,67,,2
03004,2014-07-31 21:00:00,,32,,72,,24
03004,2014-07-31 22:00:00,,31,,79,,4
03004,2014-07-31 23:00:00,,29,,79,,1
03004,2014-08-01 00:00:00,,28,,84,,1
03004,2014-08-01 01:00:00,,28,,88,,14
03004,2014-08-01 02:00:00,,27,,91,,24
03004,2014-08-01 03:00:00,,28,,87,,1
03004,2014-08-01 04:00:00,,28,,88,,13
03004,2014-08-01 05:00:00,,27,,91,,2
03004,2014-08-01 06:00:00,,27,,84,,23
03004,2014-08-01 07:00:00,,28,,74,,2
03004,2014-08-01 08:00:00,,28,,75,,2
03004,2014-08-01 09:00:00,,30,,70,,2
03004,2014-08-01 10:00:00,,32,,64,,23
03004,2014-08-01 11:00:00,,34,,59,,2
03004,2014-08-01 12:00:00,,35,,55,,2
03004,2014-08-01 13:00:00,,35,,50,,2
03004,2014-08-01 14:00:00,,37,,47,,2
03004,2014-08-01 15:00:00,,37,,42,,2
03004,2014-08-01 16:00:00,,34,,48,,4
03004,2014-08-01 17:00:00,,31,,56,,1
03004,2014-08-01 18:00:00,,29,,67,,2
03004,2014-08-01 19:00:00,,27,,83,,2
03004,2014-08-01 20:00:00,,27,,85,,24
03004,2014-08-01 21:00:00,,27,,79,,2
03004,2014-08-01 22:00:00,,26,,82,,2
03004,2014-08-01 23:00:00,,27,,78,,24
03004,2014-08-02 00:00:00,,26,,76,,24
03004,2014-08-02 01:00:00,,27,,72,,2
03004,2014-08-02 02:00:00,,26,,81,,2
03004,2014-08-02 03:00:00,,26,,88,,24
03004,2014-08-02 04:00:00,,25,,94,,1
03004,2014-08-02 05:00:00,,26,,90,,23
03004,2014-08-02 06:00:00,,25,,91,,4
03004,2014-08-02 07:00:00,,27,,87,,4
03004,2014-08-02 08:00:00,,28,,77,,23
03004,2014-08-02 09:00:00,,30,,69,,24
03004,2014-08-02 10:00:00,,32,,64,,4
03004,2014-08-02 11:00:00,,33,,58,,2
03004,2014-08-02 12:00:00,,34,,54,,4
03004,2014-08-02 13:00:00,,35,,50,,4
03004,2014-08-02 14:00:00,,36,,46,,2
03004,2014-08-02 15:00:00,,36,,45,,2
03004,2014-08-02 16:00:00,,35,,49,,23
03004,2014-08-02 17:00:00,,35,,50,,2
03004,2014-08-02 18:00:00,,34,,54,,23
03004,2014-08-02 19:00:00,,32,,67,,3
03004,2014-08-02 20:00:00,,32,,68,,3
03004,2014-08-02 21:00:00,,30,,81,,2
03004,2014-08-02 22:00:00,,29,,74,,4
03004,2014-08-02 23:00:00,,29,,69,,2
03004,2014-08-03 00:00:00,,29,,81,,23
03004,2014-08-03 01:00:00,,28,,79,,2
03004,2014-08-03 02:00:00,,27,,80,,24
03004,2014-08-03 03:00:00,,26,,84,,24
03004,2014-08-03 04:00:00,,27,,80,,24
03004,2014-08-03 05:00:00,,25,,87,,4
03004,2014-08-03 06:00:00,,26,,90,,24
03004,2014-08-03 07:00:00,,28,,78,,4
03004,2014-08-03 08:00:00,,29,,73,,4
03004,2014-08-03 09:00:00,,31,,68,,13
03004,2014-08-03 10:00:00,,32,,62,,23
03004,2014-08-03 11:00:00,,33,,58,,23
03004,2014-08-03 12:00:00,,34,,53,,24
03004,2014-08-03 13:00:00,,35,,50,,23
03004,2014-08-03 14:00:00,,34,,53,,23
03004,2014-08-03 15:00:00,,33,,64,,13
03004,2014-08-03 16:00:00,,28,,80,,1
03004,2014-08-03 17:00:00,,27,,91,,24
03004,2014-08-03 18:00:00,,28,,87,,4
03004,2014-08-03 19:00:00,,27,,92,,24
03004,2014-08-03 20:00:00,,27,,94,,4
03004,2014-08-03 21:00:00,,27,,92,,4
03004,2014-08-03 22:00:00,,26,,94,,4
03004,2014-08-03 23:00:00,,27,,95,,24
03004,2014-08-04 00:00:00,,26,,97,,24
03004,2014-08-04 01:00:00,,26,,97,,24
03004,2014-08-04 02:00:00,,26,,97,,4
03004,2014-08-04 03:00:00,,26,,98,,4
03004,2014-08-04 04:00:00,,26,,98,,4
03004,2014-08-04 05:00:00,,26,,97,,4
03004,2014-08-04 06:00:00,,26,,97,,24
03004,2014-08-04 07:00:00,,27,,92,,4
03004,2014-08-04 08:00:00,,29,,86,,1
03004,2014-08-04 09:00:00,,30,,81,,1
03004,2014-08-04 10:00:00,,31,,73,,1
03004,2014-08-04 11:00:00,,33,,65,,1
03004,2014-08-04 12:00:00,,33,,61,,13
03004,2014-08-04 13:00:00,,32,,65,,3
03004,2014-08-04 14:00:00,,32,,70,,13
03004,2014-08-04 15:00:00,,32,,68,,3
03004,2014-08-04 16:00:00,,31,,69,,13
03004,2014-08-04 17:00:00,,31,,69,,3
03004,2014-08-04 18:00:00,,29,,82,,24
03004,2014-08-04 19:00:00,,30,,75,,13
03004,2014-08-04 20:00:00,,30,,78,,13
03004,2014-08-04 21:00:00,,29,,81,,13
03004,2014-08-04 22:00:00,,28,,87,,1
03004,2014-08-04 23:00:00,,27,,93,,4
03004,2014-08-05 00:00:00,,26,,95,,4
03004,2014-08-05 01:00:00,,26,,95,,4
03004,2014-08-05 02:00:00,,26,,96,,24
03004,2014-08-05 03:00:00,,26,,96,,4
03004,2014-08-05 04:00:00,,26,,96,,24
03004,2014-08-05 05:00:00,,26,,96,,4
03004,2014-08-05 06:00:00,,26,,95,,4
03004,2014-08-05 07:00:00,,27,,91,,4
03004,2014-08-05 08:00:00,,29,,81,,4
03004,2014-08-05 09:00:00,,29,,77,,14
03004,2014-08-05 10:00:00,,30,,75,,1
03004,2014-08-05 11:00:00,,32,,68,,1
03004,2014-08-05 12:00:00,,32,,66,,1
03004,2014-08-05 13:00:00,,33,,61,,1
03004,2014-08-05 14:00:00,,33,,59,,1
03004,2014-08-05 15:00:00,,32,,59,,13
03004,2014-08-05 16:00:00,,33,,56,,1
03004,2014-08-05 17:00:00,,32,,62,,1
03004,2014-08-05 18:00:00,,31,,68,,1
03004,2014-08-05 19:00:00,,30,,72,,1
03004,2014-08-05 20:00:00,,29,,83,,1
03004,2014-08-05 21:00:00,,29,,85,,1
03004,2014-08-05 22:00:00,,28,,85,,1
03004,2014-08-05 23:00:00,,28,,86,,1
03004,2014-08-06 00:00:00,,28,,86,,14
03004,2014-08-06 01:00:00,,27,,88,,14
03004,2014-08-06 02:00:00,,27,,89,,14
03004,2014-08-06 03:00:00,,27,,92,,14
03004,2014-08-06 04:00:00,,26,,97,,4
03004,2014-08-06 05:00:00,,27,,95,,14
03004,2014-08-06 06:00:00,,27,,95,,14
03004,2014-08-06 07:00:00,,28,,89,,14
03004,2014-08-06 08:00:00,,29,,86,,14
03004,2014-08-06 09:00:00,,29,,83,,14
03004,2014-08-06 10:00:00,,31,,76,,1
03004,2014-08-06 11:00:00,,31,,70,,1
03004,2014-08-06 12:00:00,,30,,77,,13
03004,2014-08-06 13:00:00,,31,,74,,3
03004,2014-08-06 14:00:00,,31,,74,,13
03004,2014-08-06 15:00:00,,31,,67,,3
03004,2014-08-06 16:00:00,,30,,78,,3
03004,2014-08-06 17:00:00,,30,,75,,23
03004,2014-08-06 18:00:00,,30,,77,,23
03004,2014-08-06 19:00:00,,29,,85,,24
03004,2014-08-06 20:00:00,,28,,85,,24
03004,2014-08-06 21:00:00,,28,,85,,23
03004,2014-08-06 22:00:00,,27,,94,,4
03004,2014-08-06 23:00:00,,27,,94,,24
03004,2014-08-07 00:00:00,,27,,96,,4
03004,2014-08-07 01:00:00,,27,,96,,24
03004,2014-08-07 02:00:00,,27,,94,,14
03004,2014-08-07 03:00:00,,26,,95,,24
03004,2014-08-07 04:00:00,,26,,95,,4
03004,2014-08-07 05:00:00,,27,,93,,2
03004,2014-08-07 06:00:00,,27,,92,,23
03004,2014-08-07 07:00:00,,28,,87,,24
03004,2014-08-07 08:00:00,,30,,75,,24
03004,2014-08-07 09:00:00,,31,,72,,23
03004,2014-08-07 10:00:00,,33,,59,,1
03004,2014-08-07 11:00:00,,33,,55,,4
03004,2014-08-07 12:00:00,,34,,55,,1
03004,2014-08-07 13:00:00,,34,,51,,23
03004,2014-08-07 14:00:00,,33,,66,,13
03004,2014-08-07 15:00:00,,32,,65,,23
03004,2014-08-07 16:00:00,,29,,82,,24
03004,2014-08-07 17:00:00,,27,,85,,24
03004,2014-08-07 18:00:00,,28,,89,,24
03004,2014-08-07 19:00:00,,28,,87,,24
03004,2014-08-07 20:00:00,,27,,91,,24
03004,2014-08-07 21:00:00,,27,,84,,24
03004,2014-08-07 22:00:00,,27,,86,,2
03004,2014-08-07 23:00:00,,27,,86,,2
03004,2014-08-08 00:00:00,,27,,91,,24
03004,2014-08-08 01:00:00,,26,,95,,2
03004,2014-08-08 02:00:00,,26,,93,,24
03004,2014-08-08 03:00:00,,26,,95,,24
03004,2014-08-08 04:00:00,,25,,96,,23
03004,2014-08-08 05:00:00,,25,,96,,24
03004,2014-08-08 06:00:00,,25,,98,,24
03004,2014-08-08 07:00:00,,27,,90,,24
03004,2014-08-08 08:00:00,,29,,83,,4
03004,2014-08-08 09:00:00,,30,,74,,2
03004,2014-08-08 10:00:00,,32,,66,,4
03004,2014-08-08 11:00:00,,33,,63,,23
03004,2014-08-08 12:00:00,,33,,60,,2
03004,2014-08-08 13:00:00,,34,,54,,3
03004,2014-08-08 14:00:00,,32,,69,,4
03004,2014-08-08 15:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-08 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-08 17:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-08 18:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-08 19:00:00,1,29,,81,,23
03004,2014-08-08 20:00:00,1,28,,86,,24
03004,2014-08-08 21:00:00,1,29,,80,,2
03004,2014-08-08 22:00:00,1,29,,82,,4
03004,2014-08-08 23:00:00,1,29,,84,,2
03004,2014-08-09 00:00:00,1,28,,86,,24
03004,2014-08-09 01:00:00,1,28,,88,,2
03004,2014-08-09 02:00:00,1,28,,89,,2
03004,2014-08-09 03:00:00,1,28,,91,,24
03004,2014-08-09 04:00:00,1,27,,94,,24
03004,2014-08-09 05:00:00,1,27,,94,,24
03004,2014-08-09 06:00:00,1,27,,94,,2
03004,2014-08-09 07:00:00,1,28,,89,,2
03004,2014-08-09 08:00:00,8,28,,88,,23
03004,2014-08-09 09:00:00,8,30,,82,,23
03004,2014-08-09 10:00:00,8,31,,76,,4
03004,2014-08-09 11:00:00,8,33,,65,,23
03004,2014-08-09 12:00:00,8,34,,61,,23
03004,2014-08-09 13:00:00,8,34,,57,,23
03004,2014-08-09 14:00:00,8,35,,52,,2
03004,2014-08-09 15:00:00,8,35,,55,,2
03004,2014-08-09 16:00:00,8,34,,56,,2
03004,2014-08-09 17:00:00,8,31,,70,,3
03004,2014-08-09 18:00:00,1,31,,71,,2
03004,2014-08-09 19:00:00,1,30,,76,,2
03004,2014-08-09 20:00:00,1,29,,87,,24
03004,2014-08-09 21:00:00,1,29,,82,,2
03004,2014-08-09 22:00:00,1,29,,84,,2
03004,2014-08-09 23:00:00,1,28,,86,,2
03004,2014-08-10 00:00:00,1,28,,86,,24
03004,2014-08-10 01:00:00,1,28,,85,,23
03004,2014-08-10 02:00:00,1,28,,88,,2
03004,2014-08-10 03:00:00,1,27,,92,,24
03004,2014-08-10 04:00:00,1,27,,95,,24
03004,2014-08-10 05:00:00,1,26,,95,,4
03004,2014-08-10 06:00:00,1,27,,95,,4
03004,2014-08-10 07:00:00,1,28,,89,,24
03004,2014-08-10 08:00:00,8,28,,88,,24
03004,2014-08-10 09:00:00,8,30,,81,,2
03004,2014-08-10 10:00:00,8,31,,72,,2
03004,2014-08-10 11:00:00,8,33,,64,,2
03004,2014-08-10 12:00:00,8,33,,64,,23
03004,2014-08-10 13:00:00,8,34,,61,,24
03004,2014-08-10 14:00:00,8,34,,58,,24
03004,2014-08-10 15:00:00,8,34,,54,,23
03004,2014-08-10 16:00:00,8,32,,58,,23
03004,2014-08-10 17:00:00,1,31,,64,,2
03004,2014-08-10 18:00:00,1,30,,72,,2
03004,2014-08-10 19:00:00,1,30,,77,,2
03004,2014-08-10 20:00:00,1,30,,78,,2
03004,2014-08-10 21:00:00,1,29,,82,,2
03004,2014-08-10 22:00:00,1,29,,84,,24
03004,2014-08-10 23:00:00,1,28,,86,,2
03004,2014-08-11 00:00:00,1,28,,88,,24
03004,2014-08-11 01:00:00,1,28,,89,,24
03004,2014-08-11 02:00:00,1,28,,90,,24
03004,2014-08-11 03:00:00,1,28,,89,,2
03004,2014-08-11 04:00:00,1,27,,92,,24
03004,2014-08-11 05:00:00,1,27,,90,,14
03004,2014-08-11 06:00:00,1,26,,96,,24
03004,2014-08-11 07:00:00,1,28,,89,,24
03004,2014-08-11 08:00:00,8,29,,84,,2
03004,2014-08-11 09:00:00,8,30,,78,,2
03004,2014-08-11 10:00:00,8,32,,68,,24
03004,2014-08-11 11:00:00,8,33,,67,,23
03004,2014-08-11 12:00:00,1,34,,63,,2
03004,2014-08-11 13:00:00,1,35,,54,,23
03004,2014-08-11 14:00:00,1,33,,64,,14
03004,2014-08-11 15:00:00,1,26,,91,,23
03004,2014-08-11 16:00:00,1,26,,92,,24
03004,2014-08-11 17:00:00,1,27,,89,,2
03004,2014-08-11 18:00:00,1,27,,89,,4
03004,2014-08-11 19:00:00,1,27,,94,,4
03004,2014-08-11 20:00:00,1,27,,91,,4
03004,2014-08-11 21:00:00,1,28,,90,,24
03004,2014-08-11 22:00:00,1,27,,91,,2
03004,2014-08-11 23:00:00,1,27,,93,,24
03004,2014-08-12 00:00:00,1,27,,91,,23
03004,2014-08-12 01:00:00,1,27,,94,,4
03004,2014-08-12 02:00:00,1,26,,97,,4
03004,2014-08-12 03:00:00,1,27,,96,,24
03004,2014-08-12 04:00:00,1,27,,95,,24
03004,2014-08-12 05:00:00,1,27,,93,,2
03004,2014-08-12 06:00:00,1,27,,96,,4
03004,2014-08-12 07:00:00,1,27,,93,,4
03004,2014-08-12 08:00:00,8,28,,89,,4
03004,2014-08-12 09:00:00,8,29,,81,,23
03004,2014-08-12 10:00:00,8,31,,76,,2
03004,2014-08-12 11:00:00,8,32,,67,,24
03004,2014-08-12 12:00:00,8,33,,61,,23
03004,2014-08-12 13:00:00,8,33,,61,,24
03004,2014-08-12 14:00:00,8,32,,68,,1
03004,2014-08-12 15:00:00,8,26,,94,,3
03004,2014-08-12 16:00:00,8,25,,93,,1
03004,2014-08-12 17:00:00,8,26,,96,,4
03004,2014-08-12 18:00:00,5,25,,97,,24
03004,2014-08-12 19:00:00,5,26,,94,,2
03004,2014-08-12 20:00:00,5,26,,95,,24
03004,2014-08-12 21:00:00,5,26,,95,,4
03004,2014-08-12 22:00:00,5,26,,94,,4
03004,2014-08-12 23:00:00,5,26,,94,,24
03004,2014-08-13 00:00:00,5,26,,96,,4
03004,2014-08-13 01:00:00,5,26,,96,,4
03004,2014-08-13 02:00:00,5,26,,97,,4
03004,2014-08-13 03:00:00,5,25,,97,,4
03004,2014-08-13 04:00:00,5,26,,93,,4
03004,2014-08-13 05:00:00,5,26,,95,,4
03004,2014-08-13 06:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-13 07:00:00,5,26,,96,,4
03004,2014-08-13 08:00:00,7,26,,93,,4
03004,2014-08-13 09:00:00,7,27,,91,,4
03004,2014-08-13 10:00:00,7,27,,88,,4
03004,2014-08-13 11:00:00,7,28,,85,,23
03004,2014-08-13 12:00:00,7,28,,78,,23
03004,2014-08-13 13:00:00,7,28,,81,,2
03004,2014-08-13 14:00:00,7,28,,80,,23
03004,2014-08-13 15:00:00,7,28,,80,,2
03004,2014-08-13 16:00:00,7,29,,79,,23
03004,2014-08-13 17:00:00,7,28,,79,,23
03004,2014-08-13 18:00:00,6,28,,80,,24
03004,2014-08-13 19:00:00,6,27,,86,,2
03004,2014-08-13 20:00:00,6,27,,87,,23
03004,2014-08-13 21:00:00,6,26,,92,,4
03004,2014-08-13 22:00:00,6,26,,96,,4
03004,2014-08-13 23:00:00,6,26,,96,,24
03004,2014-08-14 00:00:00,6,26,,96,,4
03004,2014-08-14 01:00:00,6,26,,93,,13
03004,2014-08-14 02:00:00,6,26,,91,,3
03004,2014-08-14 03:00:00,6,26,,94,,13
03004,2014-08-14 04:00:00,6,26,,97,,4
03004,2014-08-14 05:00:00,6,26,,95,,3
03004,2014-08-14 06:00:00,6,26,,96,,4
03004,2014-08-14 07:00:00,6,27,,92,,4
03004,2014-08-14 08:00:00,6,28,,85,,4
03004,2014-08-14 09:00:00,6,29,,78,,2
03004,2014-08-14 10:00:00,6,30,,76,,2
03004,2014-08-14 11:00:00,4,31,,72,,23
03004,2014-08-14 12:00:00,4,31,,71,,23
03004,2014-08-14 13:00:00,4,32,,69,,3
03004,2014-08-14 14:00:00,4,32,,64,,23
03004,2014-08-14 15:00:00,4,32,,68,,3
03004,2014-08-14 16:00:00,4,33,,59,,23
03004,2014-08-14 17:00:00,1,31,,66,,2
03004,2014-08-14 18:00:00,1,31,,71,,23
03004,2014-08-14 19:00:00,1,29,,79,,2
03004,2014-08-14 20:00:00,1,29,,82,,2
03004,2014-08-14 21:00:00,1,28,,86,,2
03004,2014-08-14 22:00:00,1,28,,83,,2
03004,2014-08-14 23:00:00,1,27,,95,,4
03004,2014-08-15 00:00:00,1,27,,93,,4
03004,2014-08-15 01:00:00,1,27,,92,,4
03004,2014-08-15 02:00:00,1,26,,97,,4
03004,2014-08-15 03:00:00,1,26,,97,,4
03004,2014-08-15 04:00:00,1,26,,97,,24
03004,2014-08-15 05:00:00,1,25,,98,,24
03004,2014-08-15 06:00:00,1,26,,98,,4
03004,2014-08-15 07:00:00,1,27,,94,,4
03004,2014-08-15 08:00:00,1,28,,84,,2
03004,2014-08-15 09:00:00,1,30,,75,,13
03004,2014-08-15 10:00:00,1,31,,67,,23
03004,2014-08-15 11:00:00,1,32,,65,,23
03004,2014-08-15 12:00:00,1,32,,61,,2
03004,2014-08-15 13:00:00,1,33,,59,,23
03004,2014-08-15 14:00:00,1,33,,60,,2
03004,2014-08-15 15:00:00,1,34,,57,,23
03004,2014-08-15 16:00:00,1,28,,79,,2
03004,2014-08-15 17:00:00,1,27,,92,,4
03004,2014-08-15 18:00:00,1,27,,92,,4
03004,2014-08-15 19:00:00,1,27,,93,,24
03004,2014-08-15 20:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-15 21:00:00,1,27,,94,,4
03004,2014-08-15 22:00:00,1,27,,97,,4
03004,2014-08-15 23:00:00,1,26,,97,,24
03004,2014-08-16 00:00:00,1,27,,93,,2
03004,2014-08-16 01:00:00,1,27,,94,,24
03004,2014-08-16 02:00:00,1,27,,94,,24
03004,2014-08-16 03:00:00,1,26,,96,,24
03004,2014-08-16 04:00:00,1,27,,93,,23
03004,2014-08-16 05:00:00,1,26,,97,,4
03004,2014-08-16 06:00:00,1,26,,98,,4
03004,2014-08-16 07:00:00,1,27,,98,,4
03004,2014-08-16 08:00:00,1,28,,90,,3
03004,2014-08-16 09:00:00,1,31,,81,,23
03004,2014-08-16 10:00:00,1,31,,73,,2
03004,2014-08-16 11:00:00,1,33,,66,,24
03004,2014-08-16 12:00:00,1,33,,59,,24
03004,2014-08-16 13:00:00,1,34,,61,,2
03004,2014-08-16 14:00:00,1,35,,51,,24
03004,2014-08-16 15:00:00,1,35,,47,,2
03004,2014-08-16 16:00:00,1,34,,49,,2
03004,2014-08-16 17:00:00,0,34,,47,,2
03004,2014-08-16 18:00:00,0,33,,50,,2
03004,2014-08-16 19:00:00,0,32,,52,,2
03004,2014-08-16 20:00:00,0,31,,56,,2
03004,2014-08-16 21:00:00,0,29,,71,,14
03004,2014-08-16 22:00:00,0,29,,75,,2
03004,2014-08-16 23:00:00,0,29,,68,,2
03004,2014-08-17 00:00:00,0,27,,89,,24
03004,2014-08-17 01:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 02:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 03:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 04:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 05:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 06:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 09:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 10:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 11:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 13:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 14:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 15:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 17:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 18:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 19:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 20:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 21:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 22:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-17 23:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-18 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-18 01:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-18 02:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-18 03:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-18 04:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-18 05:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-18 06:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-18 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-18 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-18 09:00:00,1,30,,82,,1
03004,2014-08-18 10:00:00,1,30,,78,,1
03004,2014-08-18 11:00:00,1,31,,75,,13
03004,2014-08-18 12:00:00,1,32,,68,,14
03004,2014-08-18 13:00:00,1,33,,62,,13
03004,2014-08-18 14:00:00,1,33,,62,,1
03004,2014-08-18 15:00:00,1,33,,52,,1
03004,2014-08-18 16:00:00,1,30,,68,,13
03004,2014-08-18 17:00:00,1,29,,71,,1
03004,2014-08-18 18:00:00,8,29,,76,,1
03004,2014-08-18 19:00:00,8,29,,75,,1
03004,2014-08-18 20:00:00,8,29,,74,,1
03004,2014-08-18 21:00:00,8,28,,81,,14
03004,2014-08-18 22:00:00,8,27,,89,,4
03004,2014-08-18 23:00:00,8,27,,92,,4
03004,2014-08-19 00:00:00,8,27,,88,,14
03004,2014-08-19 01:00:00,8,27,,85,,4
03004,2014-08-19 02:00:00,8,26,,90,,24
03004,2014-08-19 03:00:00,8,27,,86,,2
03004,2014-08-19 04:00:00,8,27,,86,,4
03004,2014-08-19 05:00:00,8,27,,92,,4
03004,2014-08-19 06:00:00,8,27,,90,,4
03004,2014-08-19 07:00:00,8,27,,91,,23
03004,2014-08-19 08:00:00,8,28,,86,,24
03004,2014-08-19 09:00:00,8,29,,79,,24
03004,2014-08-19 10:00:00,8,29,,79,,2
03004,2014-08-19 11:00:00,8,30,,70,,23
03004,2014-08-19 12:00:00,8,29,,76,,3
03004,2014-08-19 13:00:00,8,25,,94,,4
03004,2014-08-19 14:00:00,8,25,,94,,23
03004,2014-08-19 15:00:00,8,24,,96,,24
03004,2014-08-19 16:00:00,8,24,,98,,24
03004,2014-08-19 17:00:00,8,24,,95,,24
03004,2014-08-19 18:00:00,8,24,,98,,4
03004,2014-08-19 19:00:00,8,24,,99,,4
03004,2014-08-19 20:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2014-08-19 21:00:00,8,24,,99,,2
03004,2014-08-19 22:00:00,8,23,,99,,4
03004,2014-08-19 23:00:00,8,23,,99,,4
03004,2014-08-20 00:00:00,8,23,,99,,24
03004,2014-08-20 01:00:00,8,23,,99,,4
03004,2014-08-20 02:00:00,8,23,,99,,4
03004,2014-08-20 03:00:00,8,23,,100,,4
03004,2014-08-20 04:00:00,8,24,,98,,4
03004,2014-08-20 05:00:00,8,23,,99,,24
03004,2014-08-20 06:00:00,4,24,,99,,4
03004,2014-08-20 07:00:00,4,24,,96,,24
03004,2014-08-20 08:00:00,5,25,,93,,2
03004,2014-08-20 09:00:00,5,26,,89,,24
03004,2014-08-20 10:00:00,5,27,,88,,4
03004,2014-08-20 11:00:00,5,26,,88,,3
03004,2014-08-20 12:00:00,5,27,,88,,4
03004,2014-08-20 13:00:00,4,27,,84,,2
03004,2014-08-20 14:00:00,4,28,,81,,2
03004,2014-08-20 15:00:00,4,27,,84,,2
03004,2014-08-20 16:00:00,4,27,,85,,24
03004,2014-08-20 17:00:00,4,27,,86,,24
03004,2014-08-20 18:00:00,2,27,,88,,4
03004,2014-08-20 19:00:00,2,26,,92,,4
03004,2014-08-20 20:00:00,2,26,,92,,24
03004,2014-08-20 21:00:00,2,25,,91,,4
03004,2014-08-20 22:00:00,2,25,,93,,4
03004,2014-08-20 23:00:00,2,25,,94,,4
03004,2014-08-21 00:00:00,2,24,,97,,24
03004,2014-08-21 01:00:00,2,24,,97,,4
03004,2014-08-21 02:00:00,2,23,,97,,24
03004,2014-08-21 03:00:00,2,23,,98,,4
03004,2014-08-21 04:00:00,2,23,,99,,4
03004,2014-08-21 05:00:00,2,24,,99,,4
03004,2014-08-21 06:00:00,2,24,,99,,4
03004,2014-08-21 07:00:00,1,26,,91,,4
03004,2014-08-21 08:00:00,1,27,,83,,4
03004,2014-08-21 09:00:00,1,29,,75,,4
03004,2014-08-21 10:00:00,1,29,,69,,23
03004,2014-08-21 11:00:00,1,31,,67,,2
03004,2014-08-21 12:00:00,1,31,,66,,1
03004,2014-08-21 13:00:00,1,32,,63,,3
03004,2014-08-21 14:00:00,1,31,,69,,13
03004,2014-08-21 15:00:00,1,25,,91,,3
03004,2014-08-21 16:00:00,1,26,,91,,24
03004,2014-08-21 17:00:00,1,26,,91,,4
03004,2014-08-21 18:00:00,1,26,,88,,24
03004,2014-08-21 19:00:00,1,26,,97,,24
03004,2014-08-21 20:00:00,1,26,,98,,4
03004,2014-08-21 21:00:00,1,26,,98,,4
03004,2014-08-21 22:00:00,1,26,,99,,4
03004,2014-08-21 23:00:00,1,26,,97,,4
